## RunInfo	version:1.0.3	annotated_features:14968	total_fragments:37498273	pair_mapped:16431724	pair_mixed:16570027	single_mapped:0	unmapped:4496522	unique:16447034	ambig:16554717	overlap_unique:97254	overlap_ambig:931666
transcript	transcript_length	final_count	final_conf	final_prop	init_aligned	unique_count	init_best	init_best_random	init_best_avg	init_prop
MER4_5q12.3b	4944	0	0.00	0	2	0	0	0	0.00	4.23e-39
MER4_4q28.3c	3465	0	0.00	0	1	0	0	0	0.00	1.52e-40
MER4_11q23.3	1644	0	0.00	0	1	0	0	0	0.00	9.05e-40
MER4B_Xq27.2a	5775	0	0.00	0	1	0	0	0	0.00	9.05e-40
MER4_4q24d	6750	0	0.00	0	5	0	0	0	0.00	4.15e-11
MER61_11p12b	6143	0	0.00	0	3	0	0	0	0.00	2.84e-38
ERVLE_8p23.1e	2431	0	0.00	0	2	0	0	1	0.50	9.1e-36
HERV4_1q22a	2446	0	0.00	0	2	0	0	0	0.00	2.04e-38
HERVL_11q24.2c	8948	0	0.00	0	2	0	0	1	0.50	4.89e-07
ERVLB4_11q14.1	5784	0	0.00	0	4	0	0	0	0.00	3.41e-37
LTR25_3p22.1	6368	0	0.00	0	6	0	0	0	0.00	5.14e-07
HERV3_Un_KI270741v1	5979	0	0.00	0	1	0	0	0	0.00	5.61e-40
HERVL_16q21	6659	0	0.00	0	1	0	0	0	0.00	1.5e-37
HERVL_11q14.1c	2138	0	0.00	0	1	0	0	0	0.00	1.5e-37
HERVL_9q21.13a	1637	0	0.00	0	1	0	0	0	0.00	1.5e-37
HERVL_14q21.1a	6522	0	0.00	0	1	0	0	0	0.00	3.4e-38
HERVL_2q22.3b	6936	0	0.00	0	1	0	0	0	0.00	1.88e-38
HERVL_10q25.1a	5954	0	0.00	0	1	0	0	0	0.00	1.39e-38
HERVL_Xq25m	8033	0	0.00	0	3	0	0	0	0.00	1.7e-38
HERVL_4p14b	6475	0	0.00	0	1	0	0	0	0.00	9.65e-40
HERVL_7q31.31	7011	0	0.00	0	1	0	0	0	0.00	9.65e-40
HERVL_2q37.1	3698	0	0.00	0	2	0	0	0	0.00	8.71e-39
HERVL_6_GL000252v2_alt	5462	0	0.00	0	1	0	0	0	0.00	3.96e-40
HERVL_12p11.22	2727	0	0.00	0	1	0	0	0	0.00	9.65e-40
HERVL_6_GL000254v2_alt	5459	0	0.00	0	1	0	0	0	0.00	3.96e-40
HERVP71A_6q14.1	4320	0	0.00	0	2	0	0	0	0.00	9.94e-39
HML3_Xq13.2a	5481	0	0.00	0	5	0	0	0	0.00	6.09e-12
HERV9_10p12.31	7653	0	0.00	0	7	0	0	0	0.00	1.21e-38
ERV316A3_2q37.3a	5756	0	0.00	0	1	0	0	0	0.00	1.15e-37
PRIMA41_1p36.13b	913	0	0.00	0	2	0	0	0	0.00	3.33e-07
PRIMA41_1p36.13c	913	0	0.00	0	2	0	0	0	0.00	3.33e-07
PRIMA41_1p36.13d	1938	0	0.00	0	3	0	0	0	0.00	3.33e-07
PRIMA41_1_KI270713v1_random	1922	0	0.00	0	2	0	0	0	0.00	7.54e-10
MER101_3q22.2	6506	0	0.00	0	1	0	0	0	0.00	3.33e-39
HML1_16p11.2	8433	0	0.00	0	2	0	0	0	0.00	6.97e-12
HERVL66_19p12i	2677	0	0.00	0	1	0	0	0	0.00	9.2e-40
HERVL_10q25.1c	4117	0	0.00	0	1	0	0	0	0.00	3.33e-39
HUERSP3B_11q24.2	7822	0	0.00	0	2	0	0	0	0.00	3.75e-38
HERVL_6p12.3d	7026	0	0.00	0	1	0	0	0	0.00	4.07e-37
HERVL_5q31.3a	4234	0	0.00	0	2	0	0	0	0.00	9.28e-38
HERVL_13q31.1d	4204	0	0.00	0	1	0	0	0	0.00	6.86e-38
HERVL_10q21.3b	6120	0	0.00	0	2	0	0	0	0.00	2.15e-38
HERVL_4q32.2	3712	0	0.00	0	1	0	0	0	0.00	2.62e-39
HERVL_4q22.3b	5337	0	0.00	0	2	0	0	0	0.00	4.71e-38
HERVL_Xp11.21b	5368	0	0.00	0	2	0	0	0	0.00	9.56e-39
HERVL_1p33a	2572	0	0.00	0	1	0	0	0	0.00	1.45e-39
HERVL_3q13.11b	6516	0	0.00	0	1	0	0	0	0.00	1.08e-39
HERVL_4q22.3a	5874	0	0.00	0	1	0	0	0	0.00	4.42e-40
ERVLE_2q21.2b	2125	0	0.00	0	5	0	0	1	0.50	5.42e-36
MER4B_18q22.1a	6006	0	0.00	0	2	0	0	2	1.00	1.82e-35
ERVL_Xp11.22b	2074	0	0.00	0	1	0	0	0	0.00	1.84e-39
MER101_1p22.2a	1673	0	0.00	0	1	0	0	0	0.00	1.25e-39
HERVL_1p11.2	1974	0	0.00	0	1	0	0	0	0.33	1.34e-06
HERVL_1q21.2b	1973	0	0.00	0	1	0	0	1	0.33	1.34e-06
HERVL_1q21.2a	1972	0	0.00	0	1	0	0	0	0.00	1.68e-07
HERVL_1q21.1a	1951	0	0.00	0	1	0	0	0	0.00	1.68e-07
HERVL_1p12	1972	0	0.00	0	1	0	0	0	0.00	2.11e-08
HML3_19p12a	6909	0	0.00	0	4	0	0	0	0.00	4.72e-09
HML3_8q11.23a	4206	0	0.00	0	6	0	0	0	0.00	3.91e-12
ERVLE_14q12c	3500	0	0.00	0	2	0	0	0	0.00	3.61e-38
HARLEQUIN_5q23.1	4969	0	0.00	0	4	0	0	0	0.00	2.4e-37
ERVLE_9q22.31	2000	0	0.00	0	5	0	0	2	2.50	2.87e-06
MER101_8p23.3	1033	0	0.00	0	2	0	0	0	0.00	3.22e-38
ERVLE_7q36.1a	1229	0	0.00	0	2	0	0	0	0.00	3.5e-37
PRIMA41_1q42.13c	5487	0	0.00	0	5	0	0	0	0.00	2.03e-38
ERVL_11p15.5	5322	0	0.00	0	1	0	0	0	0.00	4.47e-39
LTR19_19p12	3372	0	0.00	0	2	0	1	1	1.00	1.27e-38
MER61_18q22.3	6023	0	0.00	0	3	0	0	0	0.00	2.89e-39
HERVL_1q32.1	6601	0	0.00	0	3	0	0	0	0.00	2.21e-38
HERVL_21q21.3a	7201	0	0.00	0	3	0	0	0	0.00	1.77e-38
HERVL_2q23.3	6515	0	0.00	0	5	0	0	0	0.00	7.56e-39
HERVL_14q11.2	6223	0	0.00	0	3	0	0	0	0.00	5.44e-39
MER61_Xq21.1a	1959	0	0.00	0	2	0	0	0	0.00	1.2e-38
MER61_Xq21.1c	5144	0	0.00	0	2	0	0	0	0.00	6.66e-39
MER61_1p22.2b	3559	0	0.00	0	2	0	0	0	0.00	2.03e-39
MER61_6q14.1d	3915	0	0.00	0	2	0	0	0	0.00	2.85e-39
MER61_2q31.1a	5691	0	0.00	0	2	0	0	0	0.00	1.51e-39
MER61_17q22b	4451	0	0.00	0	1	0	0	0	0.00	5.61e-40
MER61_Xq25a	5860	0	0.00	0	2	0	0	0	0.00	8.34e-40
HUERSP1_15q24.1	1666	0	0.00	0	2	0	0	0	0.00	1.62e-38
HUERSP1_1q24.2	3494	0	0.00	0	1	0	0	0	0.00	8.1e-39
MER4B_Xp11.22	9075	0	0.00	0	2	0	0	0	0.00	6.71e-37
MER41_11q23.3	1761	0	0.00	0	1	0	0	0	0.00	1.09e-38
HUERSP1_15q11.2	6928	0	0.00	0	2	0	0	0	0.00	8.72e-40
ERV316A3_18q12.1c	2981	0	0.00	0	1	0	0	0	0.00	2.48e-39
ERV316A3_11q24.1	3645	0	0.00	0	2	0	0	0	0.00	6.45e-39
MER4_12q15c	7091	0	0.00	0	2	0	0	0	0.00	3.21e-39
MER4_2q32.2	2593	0	0.00	0	2	0	0	0	0.00	8.46e-39
HERVL_1p22.2f	4283	0	0.00	0	1	0	0	0	0.00	6.03e-39
HML3_Xq12c	1270	0	0.00	0	2	0	0	0	0.00	2.44e-10
HERVW_6q27b	7174	0	0.00	0	5	0	0	0	0.00	9.5e-12
ERVL_2p22.1b	5815	0	0.00	0	1	0	0	0	0.50	9.1e-36
ERVLB4_7p12.1d	2887	0	0.00	0	1	0	0	0	0.00	1.02e-39
HERVL_4q34.1c	3636	0	0.00	0	3	0	0	0	0.00	1.99e-38
MER4_2q22.1a	5062	0	0.00	0	4	0	0	0	0.00	1.16e-37
MER4_Xq28b	7705	0	0.00	0	3	0	0	1	0.50	1.18e-12
ERV316A3_8q12.2	6109	0	0.00	0	4	0	0	0	0.50	4.66e-10
HERV9_Yp11.2b	4660	0	0.00	0	1	0	0	0	0.00	1.02e-39
HUERSP1_11p14.1	2920	0	0.00	0	2	0	0	0	0.00	1.62e-38
ERVLB4_9q34.11	4384	0	0.00	0	1	0	0	0	0.00	2.48e-39
MER41_2q12.1	1257	0	0.00	0	1	0	0	0	0.00	2.48e-39
ERVLE_18q11.2c	3771	0	0.00	0	2	0	0	0	0.00	1.02e-37
ERVLB4_4p15.1d	2620	0	0.00	0	1	0	0	0	0.00	7.71e-38
MER101_11q13.2	6934	0	0.00	0	5	0	0	0	0.00	2.7e-36
HUERSP3B_3q11.2	3025	0	0.00	0	4	0	0	0	0.00	7.43e-39
PRIMA41_2q35	6499	0	0.00	0	3	0	0	0	0.00	1.15e-37
MER4_Xq21.1n	8778	0	0.00	0	5	0	0	0	0.00	1.73e-37
MER4_Xq22.1a	8240	0	0.00	0	4	0	0	0	0.00	5.24e-38
HERVP71A_6q27	9064	0	0.00	0	3	0	0	0	0.00	3.75e-39
ERVLB4_12p12.3d	6324	0	0.00	0	3	0	0	0	0.00	1.94e-38
HERV9_12q22a	7488	0	0.00	0	3	0	0	0	0.00	3.29e-14
HUERSP3_10q21.1	6260	0	0.00	0	4	0	0	0	0.00	8.27e-39
ERVLB4_4q23b	2687	0	0.00	0	2	0	0	0	0.00	2.94e-38
PRIMA41_19p12c	4463	0	0.00	0	2	0	0	0	0.00	2.03e-39
PRIMA41_1q42.13b	2411	0	0.00	0	4	0	0	0	0.00	1.81e-38
HERVEA_5q22.2	8731	0	0.00	0	3	0	0	0	0.00	4.72e-12
ERVLE_8p11.21c	1920	0	0.00	0	1	0	0	0	0.00	1.84e-39
HERVL40_6q15	5419	0	0.00	0	1	0	0	0	0.00	1.84e-39
HUERSP1_10q23.1b	6675	0	0.00	0	2	0	0	0	0.00	1.22e-37
HERVL_10q25.2b	2147	0	0.00	0	1	0	0	0	0.00	1.62e-20
HERVL_9p21.1b	2916	0	0.00	0	1	0	0	0	0.00	1.4e-22
ERV316A3_22q13.31a	1829	0	0.00	0	1	0	0	0	0.00	5.52e-39
PRIMA41_20q11.21	6108	0	0.00	0	9	0	0	0	0.00	3.02e-10
MER41_18p11.32	2000	0	0.00	0	1	0	0	0	0.00	9.88e-39
ERVLB4_2q12.3c	2262	0	0.00	0	1	0	0	0	0.00	2.64e-38
MER34B_9q22.31b	1159	0	0.00	0	3	0	0	3	1.50	4.12e-07
MER41_7q11.21i	4353	0	0.00	0	4	0	0	1	0.67	1.21e-35
LTR23_5_GL339449v2_alt	1818	0	0.00	0	1	0	0	0	0.14	2.6e-36
MER101_6p22.2	2201	0	0.00	0	1	0	0	0	0.14	2.6e-36
LTR23_5q13.2a	1816	0	0.00	0	1	0	0	0	0.14	2.6e-36
LTR23_5_KI270897v1_alt	1816	0	0.00	0	1	0	0	0	0.14	2.6e-36
LTR23_5q13.2b	1816	0	0.00	0	1	0	0	0	0.14	2.6e-36
LTR23_5q13.2c	1815	0	0.00	0	1	0	0	0	0.14	2.6e-36
ERV316A3_6q24.3a	3573	0	0.00	0	1	0	0	0	0.00	1.27e-40
ERVL_13q21.32c	2662	0	0.00	0	2	0	0	0	0.00	1.98e-13
ERVLB4_Xq26.3y	5486	0	0.00	0	4	0	0	0	0.00	8.24e-39
PABLA_12q13.13	7589	0	0.00	0	5	0	0	0	0.00	1.37e-36
HERVIP10FH_Xq27.3	4202	0	0.00	0	3	0	0	0	0.00	1.92e-12
HUERSP1_4q27	3408	0	0.00	0	2	0	0	0	0.00	6.21e-40
ERVLE_3q26.2	1726	0	0.00	0	1	0	0	0	0.00	2.03e-36
HERVH_19p13.2e	5305	0	0.00	0	2	0	0	0	0.00	3.23e-39
HERVIP10FH_5q23.1a	3562	0	0.00	0	2	0	0	0	0.00	2.28e-39
ERVLE_6q15c	3927	0	0.00	0	3	0	0	0	0.00	3.39e-36
ERVLE_Xp21.1c	1865	0	0.00	0	2	0	0	0	0.00	4.37e-39
ERV316A3_12q23.3e	4208	0	0.00	0	1	0	0	0	0.00	1.27e-40
HERVH48_2q22.2	6457	0	0.00	0	19	0	0	0	0.00	9.58e-12
HUERSP1_15q25.3	6412	0	0.00	0	3	0	0	0	0.00	3.08e-36
HERVH48_4q21.23	5564	0	0.00	0	4	0	0	0	0.00	4.54e-11
HUERSP1_Xp21.1b	4535	0	0.00	0	4	0	0	0	0.00	4.35e-39
HERVK11D_6p12.3	7565	0	0.00	0	3	0	0	0	0.17	9.65e-12
MER41_15q24.2	4378	0	0.00	0	1	0	0	0	0.00	1.02e-39
ERV316A3_12q12a	2040	0	0.00	0	2	0	0	0	0.00	1.13e-38
ERV316A3_7q32.1	2379	0	0.00	0	1	0	0	0	0.00	3.89e-41
HERVH48_6q25.1	2834	0	0.00	0	1	0	0	0	0.00	4.48e-39
HERVH48_11q11b	4409	0	0.00	0	1	0	0	0	0.00	5.62e-40
ERVLE_2q33.1d	2300	0	0.00	0	4	0	1	1	1.00	2.76e-36
ERVLE_11p15.4f	1345	0	0.00	0	3	0	0	0	0.00	9.63e-39
ERVLB4_10p11.21	1980	0	0.00	0	3	0	0	0	0.00	1.61e-37
HUERSP1_5q14.1	3468	0	0.00	0	2	0	0	0	0.00	2.63e-36
LTR25_1q31.1	1869	0	0.00	0	1	0	0	0	0.00	7.52e-40
ERVLE_4q31.3b	4980	0	0.00	0	1	0	1	1	1.00	3.19e-36
HERV3_Yp11.2b	8355	0	0.00	0	1	0	0	0	0.00	1.36e-39
HERV3_Xq21.31	8341	0	0.00	0	1	0	0	0	0.00	1.36e-39
HERV4_2q31.1	5954	0	0.00	0	1	0	0	0	0.00	1.17e-37
ERVLE_6q24.1b	5740	0	0.00	0	1	0	0	1	0.50	9.1e-36
MER4_4p16.1a	3724	0	0.00	0	2	0	0	0	0.00	5.81e-39
ERVLE_2p12d	3275	0	0.00	0	1	0	0	0	0.00	3.33e-39
HERVK14C_Yp11.2b	4723	0	0.00	0	2	0	0	0	0.00	3.33e-37
HERVK14C_Yp11.2c	5421	0	0.00	0	2	0	0	0	0.00	8.82e-38
HERVL_2q32.1b	1830	0	0.00	0	4	0	0	0	0.00	5.3e-38
HERVL_6p25.2	4543	0	0.00	0	1	0	0	0	0.00	4.25e-36
HERVIP10F_1p35.2b	9371	0	0.00	0	5	0	0	0	0.00	5.15e-38
MER41_Xq11.1b	5853	0	0.00	0	1	0	0	0	0.00	5.74e-39
MER4_14q23.3	6518	0	0.00	0	4	0	0	0	0.00	4.16e-38
MER4_10q25.1a	4153	0	0.00	0	3	0	0	0	0.00	3.35e-38
MER4_Xp22.11b	3290	0	0.00	0	3	0	0	0	0.00	4.41e-39
MER41_Xq26.2b	3059	0	0.00	0	4	0	0	0	0.00	1.67e-38
MER61_8q13.2b	1215	0	0.00	0	1	0	0	0	0.00	9.68e-40
HUERSP1_11q22.3a	4828	0	0.00	0	1	0	0	0	0.00	7.2e-40
MER4_Xq21.1k	3612	0	0.00	0	3	0	0	0	0.00	1.07e-37
ERVLE_15q24.3a	4498	0	0.00	0	2	0	0	0	0.00	9.95e-39
ERVLE_5p13.2e	4084	0	0.00	0	4	0	0	0	0.00	1.7e-38
HUERSP1_Yq11.222a	6525	0	0.00	0	1	0	0	0	0.00	4.8e-38
MER61_1q25.1c	6382	0	0.00	0	2	0	0	0	0.00	3.04e-39
HUERSP1_20p11.21	1871	0	0.00	0	2	0	0	0	0.00	5.77e-39
ERVLE_2p22.2b	1842	0	0.00	0	2	0	0	0	0.00	2.06e-37
HML1_22q12.2	4490	0	0.00	0	3	0	1	1	1.00	1.81e-35
HML1_Xq22.1	6626	0	0.00	0	3	0	0	0	0.00	1.47e-13
LTR25_19p12f	5901	0	0.00	0	3	0	0	0	0.00	2.78e-36
HERVL_16p12.3a	2439	0	0.00	0	1	0	0	0	0.00	3.33e-39
HERVL_16p12.3b	2439	0	0.00	0	1	0	0	0	0.00	3.33e-39
MER61_Xq27.2	5145	0	0.00	0	2	0	0	0	0.00	5.81e-39
HERVIP10F_3p11.2	9074	0	0.00	0	7	0	0	0	0.00	1.38e-11
HERV9_8q21.13	3868	0	0.00	0	2	0	0	0	0.00	6.15e-38
ERV316A3_1q42.2c	2307	0	0.00	0	1	0	0	0	0.00	6.02e-39
ERV316A3_6p12.3b	4481	0	0.00	0	1	0	0	0	0.00	3.33e-39
ERVLE_8q21.13a	1109	0	0.00	0	2	0	0	0	0.00	2.68e-37
HML6_6_GL000254v2_alt	4103	0	0.00	0	2	0	0	0	0.00	1.31e-39
ERV316A3_5p12b	8987	0	0.00	0	4	0	0	1	0.50	4.9e-36
HERVL_4q13.2b	5827	0	0.00	0	1	0	0	0	0.00	6.01e-39
MER41_9_KI270823v1_alt	1480	0	0.00	0	1	0	0	0	0.00	1.84e-39
ERVLE_9p13.3b	2819	0	0.00	0	2	0	0	0	0.00	6.64e-38
HERVH_19p12j	772	0	0.00	0	1	0	0	0	0.00	5.33e-39
ERV316A3_5q23.2e	3626	0	0.00	0	2	0	0	0	0.00	1.14e-39
HUERSP2_22q11.22	1606	0	0.00	0	1	0	0	0	0.00	7.56e-40
HERVH48_4q13.2b	5729	0	0.00	0	8	0	0	0	0.00	4.03e-37
HERVH48_4_GL000257v2_alt	5731	0	0.00	0	8	0	0	0	0.00	2.06e-37
HERVH48_18_GL383570v1_alt(b)	3279	0	0.00	0	7	0	0	0	0.00	1.65e-37
HERVH48_11q11a	2928	0	0.00	0	4	0	0	0	0.00	6.95e-39
HERVH48_Xq13.3	6189	0	0.00	0	5	0	0	0	0.00	1.32e-38
HERVIP10F_7q21.11	8812	0	0.00	0	1	0	0	0	0.00	2.48e-39
MER4B_22q11.22b	3374	0	0.00	0	5	0	1	1	1.25	1.04e-35
ERVLE_8p21.3a	6069	0	0.00	0	1	0	0	0	0.00	1.84e-39
ERV316A3_2q35h	4471	0	0.00	0	2	0	0	0	0.00	1.42e-38
ERVLE_21q21.1f	3787	0	0.00	0	2	0	0	0	0.00	4.88e-39
HERV4_9q34.3a	2652	0	0.00	0	2	0	0	0	0.00	1.04e-38
MER101_18_KI270863v1_alt	4532	0	0.00	0	2	0	0	0	0.00	1.38e-38
MER41_7p14.3	3929	0	0.00	0	5	0	1	1	1.00	4.27e-36
ERVLE_2q14.1a	3431	0	0.00	0	1	0	0	0	0.00	1.02e-39
LTR25_1q22	8305	0	0.00	0	4	0	0	0	0.00	9.53e-38
HML1_10q22.1	6241	0	0.00	0	4	0	0	0	0.00	1.9e-09
MER4_Xp22.12	5827	0	0.00	0	2	0	0	0	0.00	2.52e-38
LTR25_9q22.2	3612	0	0.00	0	3	0	0	0	0.00	9.36e-12
HERVL_2p16.1	7103	0	0.00	0	5	0	0	0	1.00	8.96e-36
ERVLE_Xq28a	4646	0	0.00	0	2	0	0	0	0.00	3.56e-09
HERVW_6q24.2b	5237	0	0.00	0	7	0	0	0	0.00	8.99e-14
HML6_19p12a	4276	0	0.00	0	4	0	0	2	2.00	3.46e-35
HERVI_7q33a	2302	0	0.00	0	1	0	1	1	1.00	1.81e-35
ERVLB4_8q11.21d	5503	0	0.00	0	3	0	0	0	0.50	9.11e-36
HERVL_7q31.33a	5378	0	0.00	0	2	0	0	0	0.00	6.05e-14
HERVL_1p32.2a	5884	0	0.00	0	1	0	0	0	0.00	1.02e-14
MER4_11_KI270829v1_alt	2784	0	0.00	0	2	0	0	1	0.33	6.08e-36
MER4_11p15.4b	2784	0	0.00	0	2	0	0	0	0.33	6.08e-36
HML6_14q12b	4313	0	0.00	0	2	0	0	0	0.00	2e-38
HML6_20p13	5903	0	0.00	0	4	0	0	0	0.00	3.04e-38
HML6_19_GL383575v2_alt	6072	0	0.00	0	2	0	0	0	0.00	5.16e-39
HML6_19p12c	6072	0	0.00	0	2	0	0	0	0.00	5.16e-39
ERVLE_4p14c	1424	0	0.00	0	2	0	0	0	0.00	6.49e-38
HERVL40_Xp11.3	3332	0	0.00	0	2	0	0	1	0.50	9.1e-36
ERVLB4_3p25.3	4968	0	0.00	0	1	0	1	1	1.00	5.4e-36
HERVI_22q13.2	2999	0	0.00	0	2	0	0	1	0.45	4.41e-36
MER41_6q25.2b	2168	0	0.00	0	2	0	0	0	0.00	2.58e-38
HML5_Xq22.1	6459	0	0.00	0	3	0	0	0	0.00	1.26e-11
HML5_8p23.1b	3111	0	0.00	0	3	0	0	0	0.00	1.47e-13
HML3_5q14.3a	5796	0	0.00	0	8	0	0	0	0.00	1.13e-10
MER4B_4q13.3d	4227	0	0.00	0	2	0	0	0	0.00	5.47e-14
HERVW_12p11.1	2836	0	0.00	0	5	0	0	0	0.00	3.73e-11
HERVW_4q24	1412	0	0.00	0	2	0	0	0	0.00	3.28e-11
HERVW_9p24.1	1300	0	0.00	0	2	0	0	0	0.00	8.13e-14
ERVLE_1p22.3a	3150	0	0.00	0	1	0	0	0	0.00	1.47e-38
HERVIP10F_2q14.1	5660	0	0.00	0	1	0	0	0	0.00	5.62e-40
ERVLE_15q26.1c	3043	0	0.00	0	1	0	0	0	0.00	1.37e-39
HERVKC4_6_GL000256v2_alt(a)	6361	0	0.00	0	2	0	0	0	0.00	3.82e-39
HERVKC4_6_GL000255v2_alt	6362	0	0.00	0	2	0	0	0	0.00	3.82e-39
HERVKC4_6_GL000252v2_alt	6362	0	0.00	0	2	0	0	0	0.00	3.82e-39
HML3_11q22.3	3570	0	0.00	0	7	0	0	0	0.00	4.86e-11
HML3_Xq13.2b	1277	0	0.00	0	3	0	0	0	0.00	1e-11
ERVLB4_12p12.1b	3522	0	0.00	0	2	0	0	0	0.00	2.85e-07
HERVIP10F_9q21.12	8788	0	0.00	0	1	0	0	0	0.00	2.47e-39
HUERSP2_Xq27.3b	5320	0	0.00	0	1	0	0	0	0.00	3.76e-37
HERVIP10FH_19p12c	4875	0	0.00	0	1	0	0	0	0.00	1.09e-38
HERVIP10FH_19_GL383573v1_alt	4924	0	0.00	0	1	0	0	0	0.00	1.09e-38
HML3_1q32.3b	1275	0	0.00	0	4	0	0	0	0.00	5.53e-39
HML3_4q23a	4414	0	0.00	0	5	0	0	0	0.00	8.55e-12
HML3_4q13.1	7149	0	0.00	0	2	0	0	0	0.00	4.61e-10
PRIMA4_1p13.3	1047	0	0.00	0	1	0	0	0	0.00	8.05e-39
MER4_Xq21.31d	6611	0	0.00	0	2	0	0	0	0.00	7.56e-39
ERVL_1q44a	2152	0	0.00	0	2	0	0	0	0.00	5.24e-39
ERV316A3_15q21.1d	4110	0	0.00	0	3	0	0	0	0.00	1.23e-38
HERVL40_4q32.3b	4450	0	0.00	0	1	0	0	0	0.00	8.1e-39
MER4_10q24.32	1081	0	0.00	0	1	0	0	0	0.00	1.34e-39
HML3_10q21.3	4252	0	0.00	0	11	0	0	0	0.00	5.31e-08
HML3_3p24.3	6108	0	0.00	0	5	0	0	0	0.00	4.38e-11
HERVL_Xq28a	3315	0	0.00	0	1	0	0	0	0.00	4.25e-36
ERVLE_8p23.1c	931	0	0.00	0	2	0	0	0	0.00	1.26e-38
LTR46_7q21.13	5958	0	0.00	0	1	0	0	0	0.00	4.48e-39
PABLA_19q12	5982	0	0.00	0	4	0	0	0	0.00	2.52e-37
MER4_12q21.1a	1819	0	0.00	0	1	0	0	0	0.00	4.8e-38
ERVLE_12q21.1g	3039	0	0.00	0	2	0	0	0	0.00	8.96e-39
ERVLE_21q22.11d	2967	0	0.00	0	2	0	0	0	0.00	4.16e-38
MER61_1p36.13	1273	0	0.00	0	1	0	0	0	0.00	2.36e-39
PRIMA4_1q21.1a	1649	0	0.00	0	2	0	0	0	0.00	1.04e-39
MER4_3_KI270934v1_alt(b)	1532	0	0.00	0	1	0	0	1	0.33	3.61e-10
MER4_3_KI270895v1_alt(b)	1532	0	0.00	0	1	0	0	0	0.33	3.61e-10
MER4_Xq24c	2134	0	0.00	0	2	0	0	0	0.00	9.46e-39
HERVK14C_4q33	7532	0	0.00	0	3	0	0	0	0.00	1.21e-37
HERVFH19_12q24.23	9286	0	0.00	0	1	0	0	0	0.00	1.35e-39
MER4B_Xp21.1a	9269	0	0.00	0	1	0	0	0	0.00	8.9e-37
ERVLE_8p22a	3437	0	0.00	0	3	0	1	1	1.00	3.76e-06
ERVLE_1q31.3h	1652	0	0.00	0	1	0	1	1	1.00	1.15e-37
ERVLE_21q21.1e	2677	0	0.00	0	1	0	0	0	0.00	1.34e-38
MER4_4p16.1c	7783	0	0.00	0	6	0	0	0	0.00	3.96e-37
HML5_4q32.1b	6273	0	0.00	0	2	0	0	0	0.00	4.73e-17
HML5_6q14.1	8239	0	0.00	0	2	0	0	0	0.00	1.28e-17
PABLB_3p25.3a	2118	0	0.00	0	2	0	0	0	0.00	1.11e-37
HERVW_3q26.1b	6551	0	0.00	0	4	0	0	0	0.00	5.06e-13
HERVP71A_6_GL000256v2_alt	7863	0	0.00	0	4	0	0	0	0.00	4.04e-08
HERVP71A_6_GL000253v2_alt	7861	0	0.00	0	4	0	0	0	0.00	4.04e-08
HERVP71A_6p22.1	7878	0	0.00	0	4	0	0	0	0.00	4.04e-08
HERVP71A_6_GL000254v2_alt	7867	0	0.00	0	3	0	0	0	0.00	4.04e-08
HERVP71A_6_GL000252v2_alt	7878	0	0.00	0	4	0	0	0	0.00	4.04e-08
HERVP71A_6_GL000250v2_alt	2429	0	0.00	0	2	0	0	0	0.00	4.14e-08
HERVP71A_6_GL000251v2_alt	7878	0	0.00	0	3	0	0	0	0.00	4.04e-08
HERVP71A_6_GL000255v2_alt	7877	0	0.00	0	3	0	0	0	0.00	8.53e-10
ERV316A3_21q21.2g	3172	0	0.00	0	1	0	0	0	0.00	7.49e-40
HML3_2p16.1	5059	0	0.00	0	3	0	0	0	0.00	3.04e-09
ERVLE_5q33.3	6784	0	0.00	0	4	0	3	3	3.00	5.65e-35
LTR25_Yq11.222c	3609	0	0.00	0	1	0	0	0	0.00	3.6e-37
LTR25_Yq11.23k	2671	0	0.00	0	1	0	0	0	0.00	3.6e-37
LTR25_Yq11.23f	3611	0	0.00	0	1	0	0	0	0.00	3.6e-37
HERVW_4q32.3	2521	0	0.00	0	1	0	0	0	0.00	9.07e-40
MER4B_12q15b	3913	0	0.00	0	2	0	0	0	0.00	3.23e-39
ERVLB4_6q12d	3676	0	0.00	0	1	0	0	0	0.00	1.08e-09
ERV316A3_18p11.32c	4918	0	0.00	0	1	0	0	0	0.50	9.1e-36
MER4_11q12.1b	6028	0	0.00	0	4	0	0	0	0.00	2.21e-38
MER4_1q41c	1599	0	0.00	0	5	0	0	0	0.00	2.76e-38
MER4_8q12.1c	3910	0	0.00	0	7	0	0	0	0.00	3.85e-38
MER4_Xq22.1d	6730	0	0.00	0	6	0	0	0	0.00	3.96e-38
PABLA_1q23.1a	2518	0	0.00	0	1	0	0	0	0.00	1.8e-39
HML2_5p12	9844	0	0.00	0	1	0	0	0	0.00	2.61e-38
ERVLE_11q13.4d	2442	0	0.00	0	3	0	0	0	0.00	3.77e-38
HERVH48_18q21.2a	3279	0	0.00	0	8	0	0	0	0.00	2.94e-37
HERVL_2q36.1b	7013	0	0.00	0	1	0	0	0	0.00	2.62e-36
HERVH48_6q24.2	6747	0	0.00	0	1	0	0	0	0.00	1.02e-39
HERVFH19_1p36.23b	7572	0	0.00	0	4	0	0	0	0.00	2.55e-38
HML3_10q11.21d	5154	0	0.00	0	1	0	0	0	0.00	1.39e-36
